folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
13A207,14,40155,2,1,0,3,2,1121,2,21,7,1,6,1,0,0,,0,,0,0,,2,4,60,1,2,,0,0,0,4,4,,7,,1,1,1,0,,,240,11,40894,238,4
13A207,14,40155,3,1,0,2,2,1121,1,65,7,1,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21465,238,4
13B193,14,40158,4,1,0,1,2,1121,1,41,3,2,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9250,239,3
13B193,14,40158,2,1,0,3,2,1121,2,19,4,3,6,1,0,0,,0,,0,0,,3,3,60,1,2,,0,2,0,0,3,,7,,4,2,0,0,,,300,11,40975,239,3
13B193,14,40158,1,1,0,1,2,1121,1,59,4,1,1,2,1,7,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6997,239,3
13B193,14,40158,3,1,0,2,2,1121,2,68,2,6,7,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,42740,239,3
12A204,14,40189,1,1,0,3,2,1121,2,20,4,2,1,1,0,0,,0,,0,0,,2,5,90,1,2,,0,0,3,0,2,,7,,3,1,2,0,,,270,11,25819,240,3
12A204,14,40189,2,1,0,1,2,1121,2,56,6,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18299,240,3
12A207,14,40200,4,1,0,1,2,1121,1,47,3,3,1,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31856,241,3
12A207,14,40200,3,1,0,4,2,1121,2,23,4,3,7,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,39708,241,3
13A207,14,40201,4,1,0,3,2,1121,2,27,4,3,1,1,0,0,,0,,0,0,,2,5,180,1,2,,1,0,0,0,4,,7,,1,1,2,0,,,540,11,37245,242,4
13A207,14,40201,1,1,0,1,2,1121,1,70,6,4,8,1,0,0,,0,,0,0,,1,5,180,2,2,,1,0,0,0,4,,1,,3,2,0,0,,,540,11,18461,242,4
11A207,14,40202,4,1,0,3,2,1121,2,21,7,4,1,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,2,,7,,1,2,0,0,,,180,11,28203,243,2
11A207,14,40202,2,1,0,1,2,1121,2,26,4,3,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14934,243,2
11A207,14,40202,3,1,0,2,2,1121,2,26,4,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14934,243,2
13A205,14,40232,3,1,0,2,2,1121,2,77,4,3,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26906,244,4
13A205,14,40232,4,1,0,1,2,1121,1,27,7,3,1,1,0,0,,0,,0,0,,3,3,120,2,1,,0,0,0,4,2,,7,,1,1,1,0,,,600,11,27610,244,4
13A205,14,40232,2,1,0,1,2,1121,1,26,7,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,27610,244,4
13A205,14,40232,1,1,0,1,2,1121,1,41,4,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,29117,244,4
12B191,14,40242,3,1,1,4,2,1121,2,21,2,6,7,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,34443,245,2
12B191,14,40242,2,1,0,1,2,1121,2,33,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6838,245,2
12B191,14,40242,1,1,0,2,2,1121,2,35,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12778,245,2
12A205,14,40278,4,1,0,1,2,1121,2,59,3,3,7,1,0,0,,0,,0,0,,2,7,20,1,1,,1,0,0,0,4,,7,,3,9,0,0,,,20,12,26677,246,3
12A205,14,40278,3,1,0,2,2,1121,1,39,7,3,3,2,1,6,,0,,1,8,MEJORE SU ECONOMÍA,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16996,246,3
12A205,14,40278,1,1,0,1,2,1121,1,78,2,6,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14818,246,3
12A205,14,40281,1,1,0,1,2,1121,2,69,7,4,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24619,247,3
12A205,14,40281,3,1,0,1,2,1121,2,39,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21891,247,3
12A205,14,40281,4,1,0,1,2,1121,1,61,4,2,8,1,0,0,,0,,0,0,,3,6,120,1,1,,1,0,0,0,2,,2,,2,2,0,0,,,240,12,33587,247,3
12A205,14,40281,2,1,0,2,2,1121,2,55,5,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13940,247,3
12A205,14,40285,4,1,0,2,2,1121,2,36,3,3,1,2,2,0,,7,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,29257,248,3
12A205,14,40285,3,1,0,3,2,1121,2,20,7,3,6,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,59147,248,3
12A205,14,40285,1,1,0,1,2,1121,1,35,7,4,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,17804,248,3
12A205,14,40285,2,1,0,3,2,1121,2,24,7,4,1,1,0,0,,0,,0,0,,2,5,60,1,1,,0,0,3,0,2,,2,,2,2,0,0,,,180,11,59147,248,3
12B191,14,40289,1,1,0,1,2,1121,1,45,3,3,1,2,1,2,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17740,249,3
12B191,14,40289,3,1,0,1,2,1121,2,29,7,4,1,2,2,0,,5,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,17562,249,3
12B191,14,40289,2,1,0,1,2,1121,2,38,3,3,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,24611,249,3
12B191,14,40289,4,1,0,2,2,1121,2,34,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17562,249,3
12B191,14,40292,3,1,1,1,2,1121,2,58,3,3,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,,,0,13,12922,250,3
12B191,14,40292,2,1,0,3,2,1121,2,27,4,3,1,1,0,0,,0,,0,0,,2,7,60,1,1,,0,0,3,0,1,,3,,3,2,0,0,,,60,12,36200,250,3
12B191,14,40292,4,1,0,2,2,1121,2,54,7,4,1,2,1,8,POR LA PANDEMIA,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31029,250,3
12A205,14,40326,1,1,0,2,2,1121,2,63,6,2,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13562,251,3
12A205,14,40326,4,1,0,1,2,1121,1,50,4,3,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,38379,251,3
12A205,14,40326,3,1,0,1,2,1121,1,67,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22600,251,3
12A205,14,40326,2,1,0,1,2,1121,2,67,5,4,8,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,31936,251,3
11A205,14,40329,1,1,0,1,2,1121,1,23,3,3,1,1,0,0,,0,,0,0,,1,7,180,2,4,,0,2,0,0,1,,7,,4,2,0,0,,,180,12,40575,252,2
11A205,14,40329,3,1,0,1,2,1121,1,35,7,3,1,2,1,4,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20826,252,2
11A205,14,40329,4,1,0,2,2,1121,2,42,4,3,7,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,17112,252,2
